"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","description"
"1795",0.000747183588199238,0.687217214080894,0.132,0.065,1,"1","f3b","coagulation factor IIIb [Source:ZFIN;Acc:ZDB-GENE-050417-234]"
"1796",0.000767884115303792,0.65229147723771,0.117,0.055,1,"1","anxa13","annexin A13 [Source:ZFIN;Acc:ZDB-GENE-010406-1]"
"1797",0.000886248808420609,1.43584012516187,0.141,0.076,1,"1","egr1","early growth response 1 [Source:NCBI gene;Acc:30498]"
"1798",0.000971363257221862,1.53806631637288,0.224,0.148,1,"1","srgap2","SLIT-ROBO Rho GTPase activating protein 2 [Source:NCBI gene;Acc:556198]"
"1799",0.000971387106399783,0.716994575008284,0.293,0.191,1,"1","tenm3","Teneurin-3  [Source:UniProtKB/Swiss-Prot;Acc:Q9W7R4]"
"1800",0.00101033810596735,1.13316570460997,0.259,0.179,1,"1","jun","Jun proto-oncogene, AP-1 transcription factor subunit [Source:ZFIN;Acc:ZDB-GENE-030131-7859]"
"1801",0.0010140554170696,0.379427738901649,0.127,0.237,1,"1","purba","purine-rich element binding protein Ba [Source:ZFIN;Acc:ZDB-GENE-060531-100]"
"1802",0.00104405461570614,1.39802809494866,0.156,0.087,1,"1","dock9b","dedicator of cytokinesis 9b [Source:ZFIN;Acc:ZDB-GENE-090916-2]"
"1803",0.00104661835154483,1.51330236050655,0.332,0.269,1,"1","junba","JunB proto-oncogene, AP-1 transcription factor subunit a [Source:ZFIN;Acc:ZDB-GENE-040426-2172]"
"1804",0.00112360398253074,1.26689335396395,0.112,0.054,1,"1","tnrc18","trinucleotide repeat containing 18 [Source:ZFIN;Acc:ZDB-GENE-100326-1]"
"1805",0.00115740790681529,0.336648166256986,0.137,0.25,1,"1","pfn2l","profilin 2 like [Source:ZFIN;Acc:ZDB-GENE-030131-34]"
"1806",0.0012216185149995,0.280065153130721,0.127,0.235,1,"1","gdi2","GDP dissociation inhibitor 2 [Source:ZFIN;Acc:ZDB-GENE-030131-2485]"
"1807",0.00142676605299818,0.254927929900358,0.044,0.122,1,"1","ank3b.1",NA
"1808",0.00146499027646482,0.320837103244604,0.068,0.158,1,"1","rabgap1","RAB GTPase activating protein 1 [Source:ZFIN;Acc:ZDB-GENE-170622-1]"
"1809",0.0019023496911015,1.07855175396306,0.112,0.056,1,"1","sgcd","sarcoglycan, delta (dystrophin-associated glycoprotein) [Source:ZFIN;Acc:ZDB-GENE-030131-3684]"
"1810",0.0019035284960927,0.718246144309556,0.107,0.052,1,"1","akap12b","A kinase (PRKA) anchor protein 12b [Source:ZFIN;Acc:ZDB-GENE-030131-9753]"
"1811",0.00191093471398651,0.812373603774417,0.117,0.059,1,"1","rbm28","RNA binding motif protein 28 [Source:ZFIN;Acc:ZDB-GENE-040426-960]"
"1812",0.00197484080650666,0.344413171775598,0.034,0.106,1,"1","fam120a","family with sequence similarity 120A [Source:ZFIN;Acc:ZDB-GENE-110131-10]"
"1813",0.00206751238887789,2.07994620782857,0.2,0.34,1,"1","glula","glutamate-ammonia ligase (glutamine synthase) a [Source:ZFIN;Acc:ZDB-GENE-030131-688]"
"1814",0.00218818076777437,1.00710341398896,0.102,0.049,1,"1","dachc","dachshund c [Source:ZFIN;Acc:ZDB-GENE-020402-5]"
"1815",0.00226599514316684,1.10142429256662,0.141,0.079,1,"1","man1a1","mannosidase, alpha, class 1A, member 1 [Source:ZFIN;Acc:ZDB-GENE-041014-321]"
"1816",0.00233313148208298,0.870624013124757,0.102,0.049,1,"1","BX908797.1","NULL"
"1817",0.00243221900960291,1.37771591282061,0.117,0.063,1,"1","qdpra","quinoid dihydropteridine reductase a [Source:ZFIN;Acc:ZDB-GENE-070705-197]"
"1818",0.00251461316671951,1.01420227059254,0.102,0.051,1,"1","dhrsx","dehydrogenase/reductase (SDR family) X-linked [Source:ZFIN;Acc:ZDB-GENE-060620-2]"
"1819",0.0029165325935744,0.278043155621276,0.078,0.16,1,"1","pik3r3b","phosphoinositide-3-kinase, regulatory subunit 3b (gamma) [Source:ZFIN;Acc:ZDB-GENE-040426-743]"
"1820",0.00293388893868003,0.280125502113926,0.054,0.131,1,"1","vta1","vesicle (multivesicular body) trafficking 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2154]"
"1821",0.00320018936952843,0.889251433118264,0.176,0.109,1,"1","ndrg2","NDRG family member 2 [Source:NCBI gene;Acc:494050]"
"1822",0.00330399654542343,0.362051938873026,0.322,0.481,1,"1","hdac4","histone deacetylase 4 [Source:ZFIN;Acc:ZDB-GENE-061013-95]"
"1823",0.00352284909362773,1.16938374554898,0.127,0.071,1,"1","fosb","FBJ murine osteosarcoma viral oncogene homolog B [Source:ZFIN;Acc:ZDB-GENE-041114-181]"
"1824",0.00370046298276386,0.597662275335812,0.156,0.09,1,"1","enah","ENAH actin regulator [Source:ZFIN;Acc:ZDB-GENE-010323-11]"
"1825",0.00376664000220309,0.269665129160408,0.098,0.186,1,"1","lsm5","LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:ZFIN;Acc:ZDB-GENE-070822-23]"
"1826",0.00412307655262837,1.33968902681409,0.195,0.131,1,"1","zmiz1a","zinc finger, MIZ-type containing 1a [Source:ZFIN;Acc:ZDB-GENE-080220-27]"
"1827",0.0043043156485801,1.06823365779006,0.112,0.06,1,"1","sema5a","sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A [Source:ZFIN;Acc:ZDB-GENE-030131-8969]"
"1828",0.00446044746544552,0.451494953856389,0.102,0.202,1,"1","camta1a","calmodulin binding transcription activator 1a [Source:ZFIN;Acc:ZDB-GENE-090312-183]"
"1829",0.00450003668511513,0.307336760788264,0.093,0.183,1,"1","fto","FTO alpha-ketoglutarate dependent dioxygenase [Source:ZFIN;Acc:ZDB-GENE-061108-1]"
"1830",0.00490232446404615,1.30975838460383,0.259,0.192,1,"1","tbl1xr1a","transducin (beta)-like 1 X-linked receptor 1a [Source:ZFIN;Acc:ZDB-GENE-050522-314]"
"1831",0.00523829155620162,0.498426989250543,0.141,0.242,1,"1","atp6v1ba","ATPase, H+ transporting, lysosomal, V1 subunit B, member a [Source:ZFIN;Acc:ZDB-GENE-030711-3]"
"1832",0.00534537927828829,0.264582894963594,0.156,0.258,1,"1","fam168b","family with sequence similarity 168 member B [Source:NCBI gene;Acc:561051]"
"1833",0.00538850059291203,0.518042787198601,0.127,0.072,1,"1","snu13b","SNU13 homolog, small nuclear ribonucleoprotein b (U4/U6.U5) [Source:ZFIN;Acc:ZDB-GENE-030131-9670]"
"1834",0.00552580133975788,1.13033666677752,0.141,0.085,1,"1","id1","inhibitor of DNA binding 1, HLH protein [Source:ZFIN;Acc:ZDB-GENE-990415-96]"
"1835",0.00566584183916833,0.353694313975522,0.234,0.362,1,"1","hnrnpabb","heterogeneous nuclear ribonucleoprotein A/Bb [Source:ZFIN;Acc:ZDB-GENE-040426-2516]"
"1836",0.00592556773716172,0.478596582795619,0.22,0.34,1,"1","tsc22d1","TSC22 domain family, member 1 [Source:ZFIN;Acc:ZDB-GENE-030131-7785]"
"1837",0.00592731965212175,0.292664300999815,0.107,0.198,1,"1","lrp8","low density lipoprotein receptor-related protein 8, apolipoprotein e receptor [Source:ZFIN;Acc:ZDB-GENE-050506-134]"
"1838",0.00613713093744373,1.44796592192141,0.141,0.085,1,"1","sh3kbp1","SH3-domain kinase binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-091204-186]"
"1839",0.0061496302349795,0.327392359129172,0.117,0.206,1,"1","aopep","aminopeptidase O (putative) [Source:ZFIN;Acc:ZDB-GENE-070410-115]"
"1840",0.00693472213257766,1.17129944529066,0.102,0.055,1,"1","wnk1b","WNK lysine deficient protein kinase 1b [Source:ZFIN;Acc:ZDB-GENE-030131-2656]"
"1841",0.00708301324412856,0.948508653402335,0.137,0.081,1,"1","cachd1","cache domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-100819-3]"
"1842",0.00708763184802975,0.850612063477404,0.137,0.081,1,"1","dennd4a","DENN/MADD domain containing 4A [Source:ZFIN;Acc:ZDB-GENE-060503-285]"
"1843",0.00833032567757303,1.04208488062914,0.307,0.246,1,"1","crim1","cysteine rich transmembrane BMP regulator 1 (chordin-like) [Source:NCBI gene;Acc:404210]"
"1844",0.00890445832763529,0.873088579169882,0.166,0.105,1,"1","ccng1","cyclin G1 [Source:ZFIN;Acc:ZDB-GENE-020322-1]"
"1845",0.00952375704663966,0.320261685998217,0.107,0.191,1,"1","brdt","bromodomain, testis-specific [Source:NCBI gene;Acc:333996]"
"1846",0.00976282012601683,0.961394425847371,0.112,0.064,1,"1","kirrel3l","kirre like nephrin family adhesion molecule 3, like [Source:ZFIN;Acc:ZDB-GENE-070831-1]"
"1847",0.00991673210349947,0.261150452030425,0.176,0.275,1,"1","rhoaa","ras homolog gene family, member Aa [Source:NCBI gene;Acc:406411]"
"1848",0.009979811202502,0.318129077601606,0.137,0.222,1,"1","mphosph8","M-phase phosphoprotein 8 [Source:ZFIN;Acc:ZDB-GENE-050309-191]"
"1849",3.62948200556353e-91,3.03393480787002,0.905,0.338,7.39035125972846e-87,"2","cntn4","contactin 4 [Source:ZFIN;Acc:ZDB-GENE-060929-776]"
"1850",1.57955175718256e-85,2.36283941080834,0.975,0.584,3.21628328797512e-81,"2","fstl5","follistatin-like 5 [Source:ZFIN;Acc:ZDB-GENE-070127-1]"
"1851",1.49773097727199e-75,2.74913914633296,0.876,0.351,3.04967981592122e-71,"2","ebf1b","EBF transcription factor 1b [Source:ZFIN;Acc:ZDB-GENE-090814-2]"
"1852",2.63946607641572e-70,2.75742733091214,0.861,0.37,5.37448082479769e-66,"2","clstn2","calsyntenin 2 [Source:ZFIN;Acc:ZDB-GENE-070911-2]"
"1853",4.72537490112848e-58,2.61421189141842,0.841,0.44,9.62180837367782e-54,"2","mgat4b","alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B [Source:NCBI gene;Acc:431727]"
"1854",1.99549232961887e-56,2.74989074857308,0.736,0.288,4.06322148156994e-52,"2","galnt18b","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 18b [Source:ZFIN;Acc:ZDB-GENE-091014-1]"
"1855",1.54949947235536e-49,2.37271526003628,0.701,0.285,3.15509082560999e-45,"2","cacna1g","calcium channel, voltage-dependent, T type, alpha 1G subunit [Source:ZFIN;Acc:ZDB-GENE-090514-2]"
"1856",9.49846951746919e-49,2.13389118243991,0.781,0.398,1.93407836314708e-44,"2","aff2","AF4/FMR2 family, member 2 [Source:ZFIN;Acc:ZDB-GENE-110411-190]"
"1857",6.12400059965984e-47,2.49710409662911,0.667,0.255,1.24696900210274e-42,"2","tshz2","teashirt zinc finger homeobox 2 [Source:ZFIN;Acc:ZDB-GENE-100322-2]"
"1858",1.83751843778608e-45,2.24937742727627,0.761,0.42,3.74155504302002e-41,"2","adgrl3.1","adhesion G protein-coupled receptor L3.1 [Source:ZFIN;Acc:ZDB-GENE-030131-7856]"
"1859",1.00961145784899e-40,2.02609173383919,0.716,0.345,2.05577085047212e-36,"2","ebf3a.1",NA
"1860",1.24843825738886e-40,2.25495330850039,0.701,0.368,2.54206997969519e-36,"2","lrba","LPS-responsive vesicle trafficking, beach and anchor containing [Source:ZFIN;Acc:ZDB-GENE-090311-19]"
"1861",3.21214712558877e-38,2.12135541038362,0.711,0.343,6.54057397712386e-34,"2","abhd2b","abhydrolase domain containing 2b [Source:NCBI gene;Acc:559290]"
"1862",4.59485942841605e-38,2.23488174136022,0.652,0.306,9.35605276814075e-34,"2","CU928117.1","NULL"
"1863",1.68721954001788e-37,2.56262295823566,0.587,0.241,3.43551642738441e-33,"2","cux2b","cut-like homeobox 2b [Source:ZFIN;Acc:ZDB-GENE-081104-176]"
"1864",7.69264716762513e-37,2.02561161002773,0.677,0.348,1.56637681627183e-32,"2","dscamb","Down syndrome cell adhesion molecule b [Source:ZFIN;Acc:ZDB-GENE-031118-67]"
"1865",7.95561267125974e-37,2.22227169057191,0.602,0.244,1.61992185212191e-32,"2","flrt1b","fibronectin leucine rich transmembrane protein 1b [Source:ZFIN;Acc:ZDB-GENE-080327-6]"
"1866",1.89283010091027e-36,2.4280698237573,0.632,0.306,3.85418065147349e-32,"2","spock1","SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1 [Source:ZFIN;Acc:ZDB-GENE-110428-1]"
"1867",3.9117202017049e-35,2.42899695316596,0.627,0.301,7.96504467471151e-31,"2","efna3a","ephrin-A3a [Source:ZFIN;Acc:ZDB-GENE-060503-186]"
"1868",1.64038437226276e-33,1.95969298851581,0.677,0.345,3.34015065880143e-29,"2","adgrl1a","adhesion G protein-coupled receptor L1a [Source:ZFIN;Acc:ZDB-GENE-131127-267]"
"1869",2.58074397641071e-32,1.95944096001458,0.726,0.391,5.25491088476748e-28,"2","tspan2a","tetraspanin 2a [Source:ZFIN;Acc:ZDB-GENE-050522-511]"
"1870",3.31048407870373e-31,1.8941532496405,0.597,0.278,6.74080768105654e-27,"2","nectin1b","nectin cell adhesion molecule 1b [Source:ZFIN;Acc:ZDB-GENE-090224-2]"
"1871",7.09246103776224e-31,1.92706235084214,0.706,0.376,1.44416691650915e-26,"2","epcam","epithelial cell adhesion molecule [Source:ZFIN;Acc:ZDB-GENE-040426-2209]"
"1872",9.10778828533286e-31,2.3805360426252,0.617,0.314,1.85452785065948e-26,"2","nwd1","NACHT and WD repeat domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-071116-8]"
"1873",8.1422319054416e-30,2.19018206630553,0.552,0.254,1.65792126058602e-25,"2","umodl1","uromodulin-like 1 [Source:ZFIN;Acc:ZDB-GENE-091204-140]"
"1874",3.13416042354543e-29,1.54581248912886,0.756,0.514,6.3817774544232e-25,"2","nrxn1a","neurexin 1a [Source:NCBI gene;Acc:565531]"
"1875",1.06459184522458e-27,2.38055407791061,0.532,0.249,2.16772191524629e-23,"2","dok6","docking protein 6 [Source:ZFIN;Acc:ZDB-GENE-070410-50]"
"1876",8.24074263125861e-27,2.41932516636894,0.478,0.193,1.67798001457688e-22,"2","rasgrf2b","Ras protein-specific guanine nucleotide-releasing factor 2b [Source:NCBI gene;Acc:553520]"
"1877",2.42917375539382e-25,1.96642620784486,0.607,0.353,4.9462836007329e-21,"2","cmip","c-Maf inducing protein [Source:ZFIN;Acc:ZDB-GENE-050419-50]"
"1878",1.24421993856534e-24,1.9639492776828,0.617,0.364,2.53348063890675e-20,"2","atp2b2","ATPase plasma membrane Ca2+ transporting 2 [Source:ZFIN;Acc:ZDB-GENE-061016-1]"
"1879",4.11798716890468e-24,1.86134680965058,0.582,0.318,8.38504547332371e-20,"2","vsig8a","V-set and immunoglobulin domain containing 8a [Source:ZFIN;Acc:ZDB-GENE-050417-338]"
"1880",4.97723090798509e-24,2.34562924357721,0.547,0.271,1.01346375748392e-19,"2","si:ch211-13k12.2","si:ch211-13k12.2 [Source:ZFIN;Acc:ZDB-GENE-061207-5]"
"1881",2.05535736887791e-23,1.76686402148159,0.632,0.353,4.18511867450919e-19,"2","cldnh","claudin h [Source:ZFIN;Acc:ZDB-GENE-010328-8]"
"1882",4.02327243378413e-23,2.31274381039052,0.502,0.247,8.19218732967124e-19,"2","alpl","alkaline phosphatase, biomineralization associated [Source:ZFIN;Acc:ZDB-GENE-040420-1]"
"1883",7.26274262029773e-23,1.58852278923199,0.682,0.498,1.47883965234502e-18,"2","ncam1a","neural cell adhesion molecule 1a [Source:ZFIN;Acc:ZDB-GENE-990415-31]"
"1884",5.19141880407555e-21,1.5597349062147,0.657,0.46,1.05707669688586e-16,"2","tnrc6c1","trinucleotide repeat containing adaptor 6C1 [Source:ZFIN;Acc:ZDB-GENE-030131-7440]"
"1885",7.57994021357063e-21,1.72486280162347,0.597,0.35,1.54342742628725e-16,"2","chga","chromogranin A [Source:ZFIN;Acc:ZDB-GENE-041010-161]"
"1886",1.53945913072528e-20,1.87310323654975,0.532,0.297,3.13464668198281e-16,"2","ppil1","peptidylprolyl isomerase (cyclophilin)-like 1 [Source:ZFIN;Acc:ZDB-GENE-051009-1]"
"1887",1.01136328682586e-19,1.67928985566077,0.557,0.326,2.05933792463482e-15,"2","ca16b","carbonic anhydrase XVI b [Source:ZFIN;Acc:ZDB-GENE-080818-1]"
"1888",1.25186354362561e-19,1.72204846536351,0.507,0.256,2.54904454753046e-15,"2","slc31a2","solute carrier family 31 member 2 [Source:ZFIN;Acc:ZDB-GENE-030925-25]"
"1889",4.25853323760535e-19,1.83560964508882,0.567,0.353,8.67122537841201e-15,"2","si:dkey-71b5.7","si:dkey-71b5.7 [Source:ZFIN;Acc:ZDB-GENE-100922-124]"
"1890",4.46486345995759e-19,1.97223252736974,0.348,0.128,9.09135497716565e-15,"2","igsf9a","immunoglobulin superfamily, member 9a [Source:ZFIN;Acc:ZDB-GENE-060503-288]"
"1891",8.32031549404344e-19,1.8998204252875,0.527,0.311,1.69418264089713e-14,"2","f11r.1","F11 receptor, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2416]"
"1892",1.01966389005709e-18,1.73918891468836,0.488,0.262,2.07623961293424e-14,"2","si:dkey-172h23.2","si:dkey-172h23.2 [Source:ZFIN;Acc:ZDB-GENE-141212-258]"
"1893",1.11023400630732e-18,2.14477880065338,0.403,0.182,2.26065848364296e-14,"2","scn5lab","sodium channel, voltage gated, type V-like, alpha b [Source:ZFIN;Acc:ZDB-GENE-060908-3]"
"1894",2.12930903416399e-18,1.19023275777053,0.736,0.566,4.33569905536473e-14,"2","kcnma1a","potassium large conductance calcium-activated channel, subfamily M, alpha member 1a [Source:ZFIN;Acc:ZDB-GENE-070202-9]"
"1895",2.6979392085369e-18,1.91458773461074,0.478,0.257,5.49354381642283e-14,"2","ppfia2","PTPRF interacting protein alpha 2 [Source:ZFIN;Acc:ZDB-GENE-030131-7905]"
"1896",7.24553590627717e-18,2.10959269294837,0.468,0.254,1.47533602123616e-13,"2","uckl1b","uridine-cytidine kinase 1-like 1b [Source:ZFIN;Acc:ZDB-GENE-090311-45]"
"1897",2.03212328657047e-17,1.9739449278397,0.527,0.276,4.13780943611479e-13,"2","thrap3a","thyroid hormone receptor associated protein 3a [Source:ZFIN;Acc:ZDB-GENE-030219-79]"
"1898",2.06506785731129e-17,1.70695204296616,0.473,0.252,4.20489117105724e-13,"2","ebf3a","EBF transcription factor 3a [Source:NCBI gene;Acc:567751]"
"1899",2.06506785731129e-17,1.70695204296616,0.473,0.252,4.20489117105724e-13,"2","ebf3a","EBF transcription factor 1a [Source:NCBI gene;Acc:565310]"
"1900",5.31724402723677e-17,0.834080260403602,0.711,0.493,1.08269722882595e-12,"2","unc5a","unc-5 netrin receptor A [Source:ZFIN;Acc:ZDB-GENE-080219-19]"
"1901",7.13266385658109e-17,1.3545591824377,0.637,0.474,1.45235301447704e-12,"2","ctnna2","catenin (cadherin-associated protein), alpha 2 [Source:NCBI gene;Acc:567500]"
"1902",8.82385087115397e-17,1.8722666636301,0.318,0.119,1.79671251438437e-12,"2","sema3ab","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3Ab [Source:NCBI gene;Acc:30267]"
"1903",1.4565085880861e-16,1.73867938285533,0.502,0.302,2.96574278706091e-12,"2","tanc2a","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2a [Source:ZFIN;Acc:ZDB-GENE-060130-180]"
"1904",2.9171649168461e-16,0.438206638564648,0.945,0.718,5.93993120368202e-12,"2","msi2b","musashi RNA-binding protein 2b [Source:ZFIN;Acc:ZDB-GENE-040426-1268]"
"1905",2.98801468205072e-16,1.58849057655706,0.468,0.263,6.08419549559169e-12,"2","CHST8","si:ch211-269c21.2 [Source:ZFIN;Acc:ZDB-GENE-090313-104]"
"1906",3.59693502337924e-15,1.89300266412307,0.299,0.112,7.3240790946048e-11,"2","nr3c2","nuclear receptor subfamily 3, group C, member 2 [Source:ZFIN;Acc:ZDB-GENE-060531-23]"
"1907",1.46161246161063e-14,2.02457830110981,0.368,0.179,2.97613529433156e-10,"2","myo6b","myosin VIb [Source:ZFIN;Acc:ZDB-GENE-030318-3]"
"1908",2.40381937080023e-14,1.8866855120305,0.294,0.115,4.89465700282343e-10,"2","CACNA2D1","si:dkey-266j7.2 [Source:ZFIN;Acc:ZDB-GENE-060503-162]"
"1909",8.57900291717435e-14,1.87979100238938,0.328,0.15,1.74685657399504e-09,"2","prom1a","prominin 1a [Source:NCBI gene;Acc:322857]"
"1910",1.48211468189366e-13,2.00963620999038,0.274,0.106,3.01788191527186e-09,"2","gramd1bb","GRAM domain containing 1Bb [Source:ZFIN;Acc:ZDB-GENE-140106-106]"
"1911",1.90720892001471e-13,1.68019576534345,0.408,0.226,3.88345880293395e-09,"2","arvcfb","ARVCF delta catenin family member b [Source:ZFIN;Acc:ZDB-GENE-060526-60]"
"1912",1.97027083884131e-13,1.76469254476385,0.403,0.22,4.01186548204867e-09,"2","slc12a2","solute carrier family 12 member 2 [Source:ZFIN;Acc:ZDB-GENE-040625-53]"
"1913",2.95639357248359e-13,1.49428314791155,0.443,0.254,6.01980859229109e-09,"2","cacna1ba","calcium channel, voltage-dependent, N type, alpha 1B subunit, a [Source:ZFIN;Acc:ZDB-GENE-060531-44]"
"1914",3.15379478219614e-13,1.67443610779867,0.413,0.226,6.42175693550779e-09,"2","crim1","cysteine rich transmembrane BMP regulator 1 (chordin-like) [Source:NCBI gene;Acc:404210]"
"1915",4.18292287659996e-13,1.78968317757851,0.338,0.162,8.51726756133284e-09,"2","syt7a","synaptotagmin VIIa [Source:ZFIN;Acc:ZDB-GENE-090601-5]"
"1916",8.48905129398865e-13,1.09077129427291,0.642,0.469,1.72854062448197e-08,"2","bcl11ba","BAF chromatin remodeling complex subunit BCL11B a [Source:ZFIN;Acc:ZDB-GENE-061207-62]"
"1917",9.65115752282486e-13,1.26737845772481,0.567,0.432,1.9651686947976e-08,"2","hdac4","histone deacetylase 4 [Source:ZFIN;Acc:ZDB-GENE-061013-95]"
"1918",1.31065284949235e-12,1.99671115511339,0.279,0.114,2.66875133213633e-08,"2","gabra3","gamma-aminobutyric acid (GABA) A receptor, alpha 3 [Source:ZFIN;Acc:ZDB-GENE-091204-365]"
"1919",2.07509875132534e-12,1.99407437721706,0.413,0.248,4.22531607744866e-08,"2","MYO1D","myosin 1D [Source:NCBI gene;Acc:559562]"
"1920",3.15874790510728e-12,1.97619050977545,0.333,0.164,6.43184248437944e-08,"2","zfpm2a","zinc finger protein, FOG family member 2a [Source:ZFIN;Acc:ZDB-GENE-060130-4]"
"1921",4.78916583476549e-12,1.7233656290517,0.423,0.257,9.75169947274949e-08,"2","mef2aa","myocyte enhancer factor 2aa [Source:ZFIN;Acc:ZDB-GENE-990415-163]"
"1922",4.85055004789341e-12,1.56921537916262,0.388,0.22,9.87669000752057e-08,"2","b3gat1b","beta-1,3-glucuronyltransferase 1 (glucuronosyltransferase P) b [Source:ZFIN;Acc:ZDB-GENE-131101-1]"
"1923",5.70799066337433e-12,1.54144871258943,0.483,0.315,1.16226105887628e-07,"2","htatip2","HIV-1 Tat interactive protein 2 [Source:ZFIN;Acc:ZDB-GENE-001219-1]"
"1924",5.89676605755701e-12,1.70747323266183,0.418,0.252,1.20069950463976e-07,"2","ncam1b","neural cell adhesion molecule 1b [Source:ZFIN;Acc:ZDB-GENE-010822-2]"
"1925",9.00092843357557e-12,1.63649081404945,0.333,0.169,1.83276904764466e-07,"2","fa2h","fatty acid 2-hydroxylase [Source:ZFIN;Acc:ZDB-GENE-031219-4]"
"1926",1.57222885567847e-11,1.48537809517723,0.453,0.288,3.20137239593251e-07,"2","cadm4","cell adhesion molecule 4 [Source:ZFIN;Acc:ZDB-GENE-041114-138]"
"1927",2.30381409860971e-11,1.80900486153295,0.289,0.132,4.69102626758908e-07,"2","CR391998.1","putative protein TPRXL [Source:NCBI gene;Acc:101882255]"
